,Question,rater,Question_Reduced_Id,annotator,opinion
23932,1563,AJD52BBYND0MZ,1542,16,0
23933,1563,A34PHPOQ13G1OT,1542,8,1
23934,1563,A34PHPOQ13G1OT,1542,8,0
23935,1563,AAPAHW0MVIAMT,1542,37,0
23936,1563,A3VA051NB26M27,1542,4,0
23937,1563,A3FGE6CH66IMWM,1542,33,1
23938,1563,A3FGE6CH66IMWM,1542,33,1
23939,1563,A3FGE6CH66IMWM,1542,33,1
23940,1563,AQPXYSFZ8DA8S,1542,28,1
23941,1563,A1W6B93TS8A38R,1542,43,0
23942,1563,A2XLKT8T3ZQM5G,1542,59,0
23943,1563,A2XLKT8T3ZQM5G,1542,59,0
23944,1563,A20D18PYV3ANRS,1542,60,1
23945,1563,AJD52BBYND0MZ,1542,16,0
23946,1564,AJD52BBYND0MZ,1543,16,1
23947,1564,AJD52BBYND0MZ,1543,16,1
23948,1564,A34PHPOQ13G1OT,1543,8,1
23949,1564,A34PHPOQ13G1OT,1543,8,1
23950,1564,AAPAHW0MVIAMT,1543,37,1
23951,1564,A3VA051NB26M27,1543,4,0
23952,1564,A3FGE6CH66IMWM,1543,33,1
23953,1564,A3FGE6CH66IMWM,1543,33,1
23954,1564,A3FGE6CH66IMWM,1543,33,1
23955,1564,AQPXYSFZ8DA8S,1543,28,1
23956,1564,A1W6B93TS8A38R,1543,43,0
23957,1564,A2XLKT8T3ZQM5G,1543,59,1
23958,1564,A2XLKT8T3ZQM5G,1543,59,1
23959,1564,A20D18PYV3ANRS,1543,60,1
23960,1564,AJD52BBYND0MZ,1543,16,1
23961,1565,AJD52BBYND0MZ,1544,16,0
23962,1565,AJD52BBYND0MZ,1544,16,0
23963,1565,A34PHPOQ13G1OT,1544,8,1
23964,1565,A34PHPOQ13G1OT,1544,8,1
23965,1565,AAPAHW0MVIAMT,1544,37,1
23966,1565,A3VA051NB26M27,1544,4,1
23967,1565,A3FGE6CH66IMWM,1544,33,1
23968,1565,A3FGE6CH66IMWM,1544,33,1
23969,1565,A3FGE6CH66IMWM,1544,33,1
23970,1565,AJD52BBYND0MZ,1544,16,0
23971,1565,A1W6B93TS8A38R,1544,43,0
23972,1565,A2XLKT8T3ZQM5G,1544,59,1
23973,1565,A20D18PYV3ANRS,1544,60,1
23974,1565,AJD52BBYND0MZ,1544,16,0
23975,1566,AJD52BBYND0MZ,1545,16,0
23976,1566,AJD52BBYND0MZ,1545,16,0
23977,1566,A34PHPOQ13G1OT,1545,8,1
23978,1566,A34PHPOQ13G1OT,1545,8,1
23979,1566,AAPAHW0MVIAMT,1545,37,0
23980,1566,A3VA051NB26M27,1545,4,0
23981,1566,A3FGE6CH66IMWM,1545,33,1
23982,1566,A3FGE6CH66IMWM,1545,33,1
23983,1566,A3FGE6CH66IMWM,1545,33,1
23984,1566,A1W6B93TS8A38R,1545,43,0
23985,1566,A2XLKT8T3ZQM5G,1545,59,0
23986,1566,A2XLKT8T3ZQM5G,1545,59,0
23987,1566,A20D18PYV3ANRS,1545,60,0
23988,1566,AJD52BBYND0MZ,1545,16,0
23989,1567,AJD52BBYND0MZ,1546,16,0
23990,1567,AJD52BBYND0MZ,1546,16,0
23991,1567,A34PHPOQ13G1OT,1546,8,0
23992,1567,A34PHPOQ13G1OT,1546,8,1
23993,1567,AAPAHW0MVIAMT,1546,37,0
23994,1567,A3VA051NB26M27,1546,4,0
23995,1567,A3FGE6CH66IMWM,1546,33,1
23996,1567,A3FGE6CH66IMWM,1546,33,0
23997,1567,A3FGE6CH66IMWM,1546,33,1
23998,1567,A1W6B93TS8A38R,1546,43,0
23999,1567,A2XLKT8T3ZQM5G,1546,59,0
24000,1567,A2XLKT8T3ZQM5G,1546,59,0
24001,1567,A20D18PYV3ANRS,1546,60,0
24002,1567,AJD52BBYND0MZ,1546,16,0
24003,1568,AJD52BBYND0MZ,1547,16,0
24004,1568,AJD52BBYND0MZ,1547,16,0
24005,1568,A34PHPOQ13G1OT,1547,8,0
24006,1568,A34PHPOQ13G1OT,1547,8,1
24007,1568,AAPAHW0MVIAMT,1547,37,0
24008,1568,A3VA051NB26M27,1547,4,0
24009,1568,A3FGE6CH66IMWM,1547,33,1
24010,1568,A3FGE6CH66IMWM,1547,33,1
24011,1568,A3FGE6CH66IMWM,1547,33,1
24012,1568,A1W6B93TS8A38R,1547,43,0
24013,1568,A2XLKT8T3ZQM5G,1547,59,0
24014,1568,A2XLKT8T3ZQM5G,1547,59,0
24015,1568,A20D18PYV3ANRS,1547,60,1
24016,1568,AJD52BBYND0MZ,1547,16,0
24017,1569,AJD52BBYND0MZ,1548,16,0
24018,1569,AJD52BBYND0MZ,1548,16,1
24019,1569,A34PHPOQ13G1OT,1548,8,1
24020,1569,A34PHPOQ13G1OT,1548,8,1
24021,1569,AAPAHW0MVIAMT,1548,37,1
24022,1569,A3VA051NB26M27,1548,4,1
24023,1569,A3FGE6CH66IMWM,1548,33,1
24024,1569,A3FGE6CH66IMWM,1548,33,1
24025,1569,A3FGE6CH66IMWM,1548,33,1
24026,1569,A1W6B93TS8A38R,1548,43,0
24027,1569,A2XLKT8T3ZQM5G,1548,59,1
24028,1569,A2XLKT8T3ZQM5G,1548,59,1
24029,1569,A20D18PYV3ANRS,1548,60,1
24030,1569,AJD52BBYND0MZ,1548,16,0
24031,1571,AJD52BBYND0MZ,1549,16,0
24032,1571,AJD52BBYND0MZ,1549,16,0
24033,1571,A34PHPOQ13G1OT,1549,8,0
24034,1571,A34PHPOQ13G1OT,1549,8,1
24035,1571,AAPAHW0MVIAMT,1549,37,0
24036,1571,A3VA051NB26M27,1549,4,0
24037,1571,A3FGE6CH66IMWM,1549,33,1
24038,1571,A3FGE6CH66IMWM,1549,33,1
24039,1571,A3FGE6CH66IMWM,1549,33,1
24040,1571,A1W6B93TS8A38R,1549,43,0
24041,1571,A2XLKT8T3ZQM5G,1549,59,0
24042,1571,A2XLKT8T3ZQM5G,1549,59,0
24043,1571,A20D18PYV3ANRS,1549,60,0
24044,1571,A20D18PYV3ANRS,1549,60,0
24045,1571,AJD52BBYND0MZ,1549,16,0
24046,1572,A3QA0A6GZ004EK,1550,18,1
24047,1572,AJD52BBYND0MZ,1550,16,1
24048,1572,A37MSCW15YYLEI,1550,30,1
24049,1572,AODPVTKUSNBUT,1550,38,1
24050,1572,AODPVTKUSNBUT,1550,38,1
24051,1572,AAPAHW0MVIAMT,1550,37,1
24052,1572,A37MSCW15YYLEI,1550,30,1
24053,1572,A3FGE6CH66IMWM,1550,33,1
24054,1572,AK7YVYGMIF6T0,1550,1,1
24055,1572,A1W6B93TS8A38R,1550,43,0
24056,1572,A2XLKT8T3ZQM5G,1550,59,1
24057,1572,A2XLKT8T3ZQM5G,1550,59,1
24058,1572,A20D18PYV3ANRS,1550,60,1
24059,1572,A20D18PYV3ANRS,1550,60,1
24060,1572,AJD52BBYND0MZ,1550,16,1
24061,1573,A3QA0A6GZ004EK,1551,18,0
24062,1573,AJD52BBYND0MZ,1551,16,0
24063,1573,A37MSCW15YYLEI,1551,30,1
24064,1573,AODPVTKUSNBUT,1551,38,1
24065,1573,AODPVTKUSNBUT,1551,38,1
24066,1573,AAPAHW0MVIAMT,1551,37,0
24067,1573,A37MSCW15YYLEI,1551,30,0
24068,1573,A3FGE6CH66IMWM,1551,33,1
24069,1573,AK7YVYGMIF6T0,1551,1,1
24070,1573,A1W6B93TS8A38R,1551,43,0
24071,1573,A2XLKT8T3ZQM5G,1551,59,1
24072,1573,A2XLKT8T3ZQM5G,1551,59,1
24073,1573,A20D18PYV3ANRS,1551,60,0
24074,1573,AJD52BBYND0MZ,1551,16,0
24075,1574,A3QA0A6GZ004EK,1552,18,0
24076,1574,AJD52BBYND0MZ,1552,16,0
24077,1574,A37MSCW15YYLEI,1552,30,0
24078,1574,AODPVTKUSNBUT,1552,38,1
24079,1574,AODPVTKUSNBUT,1552,38,1
24080,1574,AAPAHW0MVIAMT,1552,37,0
24081,1574,A37MSCW15YYLEI,1552,30,0
24082,1574,A3FGE6CH66IMWM,1552,33,0
24083,1574,AK7YVYGMIF6T0,1552,1,1
24084,1574,A1W6B93TS8A38R,1552,43,0
24085,1574,A2XLKT8T3ZQM5G,1552,59,0
24086,1574,A2XLKT8T3ZQM5G,1552,59,0
24087,1574,A20D18PYV3ANRS,1552,60,0
24088,1574,A20D18PYV3ANRS,1552,60,0
24089,1574,AJD52BBYND0MZ,1552,16,0
24090,1575,A3QA0A6GZ004EK,1553,18,0
24091,1575,AJD52BBYND0MZ,1553,16,0
24092,1575,A37MSCW15YYLEI,1553,30,0
24093,1575,AODPVTKUSNBUT,1553,38,1
24094,1575,AODPVTKUSNBUT,1553,38,0
24095,1575,AAPAHW0MVIAMT,1553,37,0
24096,1575,A37MSCW15YYLEI,1553,30,0
24097,1575,A3FGE6CH66IMWM,1553,33,1
24098,1575,AK7YVYGMIF6T0,1553,1,0
24099,1575,A1W6B93TS8A38R,1553,43,0
24100,1575,A2XLKT8T3ZQM5G,1553,59,0
24101,1575,A2XLKT8T3ZQM5G,1553,59,0
24102,1575,A20D18PYV3ANRS,1553,60,1
24103,1575,A20D18PYV3ANRS,1553,60,1
24104,1575,AJD52BBYND0MZ,1553,16,0
24105,1576,A3QA0A6GZ004EK,1554,18,1
24106,1576,AJD52BBYND0MZ,1554,16,0
24107,1576,A37MSCW15YYLEI,1554,30,1
24108,1576,AODPVTKUSNBUT,1554,38,1
24109,1576,AODPVTKUSNBUT,1554,38,1
24110,1576,AAPAHW0MVIAMT,1554,37,0
24111,1576,A37MSCW15YYLEI,1554,30,0
24112,1576,A3FGE6CH66IMWM,1554,33,1
24113,1576,AK7YVYGMIF6T0,1554,1,0
24114,1576,A1W6B93TS8A38R,1554,43,0
24115,1576,A2XLKT8T3ZQM5G,1554,59,0
24116,1576,A2XLKT8T3ZQM5G,1554,59,0
24117,1576,A20D18PYV3ANRS,1554,60,0
24118,1576,A20D18PYV3ANRS,1554,60,0
24119,1576,AJD52BBYND0MZ,1554,16,0
24120,1577,A3QA0A6GZ004EK,1555,18,0
24121,1577,AJD52BBYND0MZ,1555,16,0
24122,1577,A37MSCW15YYLEI,1555,30,0
24123,1577,AODPVTKUSNBUT,1555,38,1
24124,1577,AODPVTKUSNBUT,1555,38,1
24125,1577,AAPAHW0MVIAMT,1555,37,0
24126,1577,A37MSCW15YYLEI,1555,30,0
24127,1577,A3FGE6CH66IMWM,1555,33,1
24128,1577,AK7YVYGMIF6T0,1555,1,0
24129,1577,A1W6B93TS8A38R,1555,43,0
24130,1577,A2XLKT8T3ZQM5G,1555,59,0
24131,1577,A2XLKT8T3ZQM5G,1555,59,1
24132,1577,A20D18PYV3ANRS,1555,60,0
24133,1577,A20D18PYV3ANRS,1555,60,0
24134,1577,AJD52BBYND0MZ,1555,16,0
24135,1578,A3QA0A6GZ004EK,1556,18,1
24136,1578,AJD52BBYND0MZ,1556,16,0
24137,1578,A37MSCW15YYLEI,1556,30,0
24138,1578,AODPVTKUSNBUT,1556,38,1
24139,1578,AODPVTKUSNBUT,1556,38,1
24140,1578,AAPAHW0MVIAMT,1556,37,0
24141,1578,A37MSCW15YYLEI,1556,30,1
24142,1578,A3FGE6CH66IMWM,1556,33,1
24143,1578,AK7YVYGMIF6T0,1556,1,1
24144,1578,A1W6B93TS8A38R,1556,43,0
24145,1578,A2XLKT8T3ZQM5G,1556,59,0
24146,1578,AJD52BBYND0MZ,1556,16,0
24147,1578,AJD52BBYND0MZ,1556,16,0
24148,1578,A1W6B93TS8A38R,1556,43,0
24149,1578,A20D18PYV3ANRS,1556,60,1
24150,1579,A3QA0A6GZ004EK,1557,18,1
24151,1579,AJD52BBYND0MZ,1557,16,0
24152,1579,A37MSCW15YYLEI,1557,30,1
24153,1579,AODPVTKUSNBUT,1557,38,1
24154,1579,AODPVTKUSNBUT,1557,38,0
24155,1579,AAPAHW0MVIAMT,1557,37,0
24156,1579,A37MSCW15YYLEI,1557,30,1
24157,1579,A3FGE6CH66IMWM,1557,33,1
24158,1579,AK7YVYGMIF6T0,1557,1,1
24159,1579,A1W6B93TS8A38R,1557,43,0
24160,1579,A2XLKT8T3ZQM5G,1557,59,1
24161,1579,AJD52BBYND0MZ,1557,16,0
24162,1579,AJD52BBYND0MZ,1557,16,0
24163,1579,A1W6B93TS8A38R,1557,43,0
24164,1579,A20D18PYV3ANRS,1557,60,1
24165,1580,A3QA0A6GZ004EK,1558,18,1
24166,1580,AJD52BBYND0MZ,1558,16,0
24167,1580,A37MSCW15YYLEI,1558,30,1
24168,1580,AODPVTKUSNBUT,1558,38,1
24169,1580,AODPVTKUSNBUT,1558,38,1
24170,1580,AAPAHW0MVIAMT,1558,37,0
24171,1580,A37MSCW15YYLEI,1558,30,0
24172,1580,A3FGE6CH66IMWM,1558,33,1
24173,1580,AK7YVYGMIF6T0,1558,1,0
24174,1580,A2XLKT8T3ZQM5G,1558,59,1
24175,1580,AJD52BBYND0MZ,1558,16,0
24176,1580,AJD52BBYND0MZ,1558,16,0
24177,1580,AJD52BBYND0MZ,1558,16,0
24178,1581,A3QA0A6GZ004EK,1559,18,0
24179,1581,AJD52BBYND0MZ,1559,16,0
24180,1581,A37MSCW15YYLEI,1559,30,1
24181,1581,AODPVTKUSNBUT,1559,38,1
24182,1581,AODPVTKUSNBUT,1559,38,1
24183,1581,AAPAHW0MVIAMT,1559,37,0
24184,1581,A37MSCW15YYLEI,1559,30,0
24185,1581,A3FGE6CH66IMWM,1559,33,1
24186,1581,AK7YVYGMIF6T0,1559,1,0
24187,1581,A2XLKT8T3ZQM5G,1559,59,0
24188,1581,AJD52BBYND0MZ,1559,16,0
24189,1581,AJD52BBYND0MZ,1559,16,0
24190,1581,AJD52BBYND0MZ,1559,16,0
24191,1582,A3QA0A6GZ004EK,1560,18,0
24192,1582,AJD52BBYND0MZ,1560,16,0
24193,1582,A37MSCW15YYLEI,1560,30,0
24194,1582,AODPVTKUSNBUT,1560,38,1
24195,1582,AODPVTKUSNBUT,1560,38,1
24196,1582,AAPAHW0MVIAMT,1560,37,0
24197,1582,A37MSCW15YYLEI,1560,30,0
24198,1582,A3FGE6CH66IMWM,1560,33,0
24199,1582,AK7YVYGMIF6T0,1560,1,0
24200,1582,A2XLKT8T3ZQM5G,1560,59,1
24201,1582,AJD52BBYND0MZ,1560,16,0
24202,1582,AJD52BBYND0MZ,1560,16,0
24203,1582,AJD52BBYND0MZ,1560,16,0
24204,1583,A3QA0A6GZ004EK,1561,18,1
24205,1583,AJD52BBYND0MZ,1561,16,0
24206,1583,A37MSCW15YYLEI,1561,30,1
24207,1583,AODPVTKUSNBUT,1561,38,1
24208,1583,AODPVTKUSNBUT,1561,38,1
24209,1583,AAPAHW0MVIAMT,1561,37,1
24210,1583,A37MSCW15YYLEI,1561,30,0
24211,1583,A3FGE6CH66IMWM,1561,33,1
24212,1583,AK7YVYGMIF6T0,1561,1,0
24213,1583,A2XLKT8T3ZQM5G,1561,59,1
24214,1583,AJD52BBYND0MZ,1561,16,1
24215,1583,AJD52BBYND0MZ,1561,16,1
24216,1583,AJD52BBYND0MZ,1561,16,1
24217,1584,A3QA0A6GZ004EK,1562,18,1
24218,1584,AJD52BBYND0MZ,1562,16,0
24219,1584,A37MSCW15YYLEI,1562,30,1
24220,1584,AODPVTKUSNBUT,1562,38,1
24221,1584,AODPVTKUSNBUT,1562,38,1
24222,1584,AAPAHW0MVIAMT,1562,37,0
24223,1584,A37MSCW15YYLEI,1562,30,1
24224,1584,A3FGE6CH66IMWM,1562,33,1
24225,1584,AK7YVYGMIF6T0,1562,1,0
24226,1584,A2XLKT8T3ZQM5G,1562,59,0
24227,1584,AJD52BBYND0MZ,1562,16,0
24228,1584,AJD52BBYND0MZ,1562,16,0
24229,1584,AJD52BBYND0MZ,1562,16,0
24230,1585,A3QA0A6GZ004EK,1563,18,1
24231,1585,AJD52BBYND0MZ,1563,16,0
24232,1585,A37MSCW15YYLEI,1563,30,0
24233,1585,AODPVTKUSNBUT,1563,38,1
24234,1585,AODPVTKUSNBUT,1563,38,1
24235,1585,AAPAHW0MVIAMT,1563,37,0
24236,1585,A37MSCW15YYLEI,1563,30,1
24237,1585,A3FGE6CH66IMWM,1563,33,1
24238,1585,AK7YVYGMIF6T0,1563,1,0
24239,1585,A2XLKT8T3ZQM5G,1563,59,0
24240,1585,AJD52BBYND0MZ,1563,16,0
24241,1585,AJD52BBYND0MZ,1563,16,0
24242,1585,AJD52BBYND0MZ,1563,16,0
24243,1586,A3QA0A6GZ004EK,1564,18,1
24244,1586,AJD52BBYND0MZ,1564,16,0
24245,1586,A37MSCW15YYLEI,1564,30,0
24246,1586,AODPVTKUSNBUT,1564,38,1
24247,1586,AODPVTKUSNBUT,1564,38,1
24248,1586,AAPAHW0MVIAMT,1564,37,0
24249,1586,A37MSCW15YYLEI,1564,30,0
24250,1586,A3FGE6CH66IMWM,1564,33,1
24251,1586,AK7YVYGMIF6T0,1564,1,0
24252,1586,A2XLKT8T3ZQM5G,1564,59,0
24253,1586,AJD52BBYND0MZ,1564,16,0
24254,1586,AJD52BBYND0MZ,1564,16,0
24255,1586,AJD52BBYND0MZ,1564,16,0
24256,1586,AJD52BBYND0MZ,1564,16,0
24257,1587,A3QA0A6GZ004EK,1565,18,0
24258,1587,AJD52BBYND0MZ,1565,16,0
24259,1587,A37MSCW15YYLEI,1565,30,0
24260,1587,AODPVTKUSNBUT,1565,38,1
24261,1587,AODPVTKUSNBUT,1565,38,1
24262,1587,AAPAHW0MVIAMT,1565,37,0
24263,1587,A37MSCW15YYLEI,1565,30,0
24264,1587,A3FGE6CH66IMWM,1565,33,1
24265,1587,AK7YVYGMIF6T0,1565,1,0
24266,1587,A2XLKT8T3ZQM5G,1565,59,0
24267,1587,AJD52BBYND0MZ,1565,16,0
24268,1587,AJD52BBYND0MZ,1565,16,0
24269,1587,AJD52BBYND0MZ,1565,16,0
24270,1587,AJD52BBYND0MZ,1565,16,0
24271,1588,A3QA0A6GZ004EK,1566,18,1
24272,1588,AJD52BBYND0MZ,1566,16,0
24273,1588,A37MSCW15YYLEI,1566,30,0
24274,1588,AODPVTKUSNBUT,1566,38,1
24275,1588,AODPVTKUSNBUT,1566,38,1
24276,1588,AAPAHW0MVIAMT,1566,37,0
24277,1588,A37MSCW15YYLEI,1566,30,0
24278,1588,A3FGE6CH66IMWM,1566,33,1
24279,1588,AK7YVYGMIF6T0,1566,1,0
24280,1588,A2XLKT8T3ZQM5G,1566,59,0
24281,1588,A1W6B93TS8A38R,1566,43,0
24282,1588,AJD52BBYND0MZ,1566,16,0
24283,1588,AJD52BBYND0MZ,1566,16,0
24284,1588,AJD52BBYND0MZ,1566,16,0
24285,1589,A3QA0A6GZ004EK,1567,18,1
24286,1589,AJD52BBYND0MZ,1567,16,0
24287,1589,A37MSCW15YYLEI,1567,30,1
24288,1589,AODPVTKUSNBUT,1567,38,1
24289,1589,AODPVTKUSNBUT,1567,38,1
24290,1589,AAPAHW0MVIAMT,1567,37,1
24291,1589,A37MSCW15YYLEI,1567,30,1
24292,1589,A3FGE6CH66IMWM,1567,33,1
24293,1589,AK7YVYGMIF6T0,1567,1,1
24294,1589,A2XLKT8T3ZQM5G,1567,59,1
24295,1589,A1W6B93TS8A38R,1567,43,0
24296,1589,AJD52BBYND0MZ,1567,16,0
24297,1589,AJD52BBYND0MZ,1567,16,0
24298,1589,AJD52BBYND0MZ,1567,16,0
24299,1590,A3QA0A6GZ004EK,1568,18,1
24300,1590,AJD52BBYND0MZ,1568,16,1
24301,1590,A37MSCW15YYLEI,1568,30,0
24302,1590,AODPVTKUSNBUT,1568,38,1
24303,1590,AODPVTKUSNBUT,1568,38,1
24304,1590,AAPAHW0MVIAMT,1568,37,1
24305,1590,A37MSCW15YYLEI,1568,30,0
24306,1590,A3FGE6CH66IMWM,1568,33,1
24307,1590,AK7YVYGMIF6T0,1568,1,1
24308,1590,A2XLKT8T3ZQM5G,1568,59,1
24309,1590,A1W6B93TS8A38R,1568,43,1
24310,1590,AJD52BBYND0MZ,1568,16,1
24311,1590,AJD52BBYND0MZ,1568,16,1
24312,1590,AJD52BBYND0MZ,1568,16,1
24313,1591,A3QA0A6GZ004EK,1569,18,1
24314,1591,AJD52BBYND0MZ,1569,16,0
24315,1591,A37MSCW15YYLEI,1569,30,1
24316,1591,AODPVTKUSNBUT,1569,38,1
24317,1591,AODPVTKUSNBUT,1569,38,1
24318,1591,AAPAHW0MVIAMT,1569,37,0
24319,1591,A37MSCW15YYLEI,1569,30,1
24320,1591,A3FGE6CH66IMWM,1569,33,1
24321,1591,AK7YVYGMIF6T0,1569,1,1
24322,1591,A2XLKT8T3ZQM5G,1569,59,0
24323,1591,A1W6B93TS8A38R,1569,43,0
24324,1591,AJD52BBYND0MZ,1569,16,0
24325,1591,AJD52BBYND0MZ,1569,16,0
24326,1591,AJD52BBYND0MZ,1569,16,0
24327,1592,A3QA0A6GZ004EK,1570,18,1
24328,1592,AJD52BBYND0MZ,1570,16,0
24329,1592,A37MSCW15YYLEI,1570,30,1
24330,1592,AODPVTKUSNBUT,1570,38,1
24331,1592,AODPVTKUSNBUT,1570,38,1
24332,1592,AAPAHW0MVIAMT,1570,37,0
24333,1592,A37MSCW15YYLEI,1570,30,1
24334,1592,A3FGE6CH66IMWM,1570,33,1
24335,1592,AK7YVYGMIF6T0,1570,1,1
24336,1592,A2XLKT8T3ZQM5G,1570,59,1
24337,1592,A1W6B93TS8A38R,1570,43,0
24338,1592,AJD52BBYND0MZ,1570,16,0
24339,1592,AJD52BBYND0MZ,1570,16,0
24340,1592,AJD52BBYND0MZ,1570,16,0
24341,1593,A3QA0A6GZ004EK,1571,18,0
24342,1593,AJD52BBYND0MZ,1571,16,0
24343,1593,A37MSCW15YYLEI,1571,30,1
24344,1593,AODPVTKUSNBUT,1571,38,1
24345,1593,AODPVTKUSNBUT,1571,38,1
24346,1593,AAPAHW0MVIAMT,1571,37,0
24347,1593,A37MSCW15YYLEI,1571,30,1
24348,1593,A3FGE6CH66IMWM,1571,33,1
24349,1593,AK7YVYGMIF6T0,1571,1,0
24350,1593,A2XLKT8T3ZQM5G,1571,59,1
24351,1593,A1W6B93TS8A38R,1571,43,0
24352,1593,AJD52BBYND0MZ,1571,16,0
24353,1593,AJD52BBYND0MZ,1571,16,1
24354,1593,AJD52BBYND0MZ,1571,16,0
24355,1594,A3QA0A6GZ004EK,1572,18,1
24356,1594,AJD52BBYND0MZ,1572,16,1
24357,1594,A37MSCW15YYLEI,1572,30,0
24358,1594,AODPVTKUSNBUT,1572,38,1
24359,1594,AODPVTKUSNBUT,1572,38,1
24360,1594,AAPAHW0MVIAMT,1572,37,1
24361,1594,A37MSCW15YYLEI,1572,30,1
24362,1594,A3FGE6CH66IMWM,1572,33,1
24363,1594,AK7YVYGMIF6T0,1572,1,1
24364,1594,A2XLKT8T3ZQM5G,1572,59,1
24365,1594,A1W6B93TS8A38R,1572,43,0
24366,1594,AJD52BBYND0MZ,1572,16,1
24367,1594,AJD52BBYND0MZ,1572,16,1
24368,1594,AJD52BBYND0MZ,1572,16,1
24369,1595,A3QA0A6GZ004EK,1573,18,0
24370,1595,AJD52BBYND0MZ,1573,16,0
24371,1595,A37MSCW15YYLEI,1573,30,0
24372,1595,AODPVTKUSNBUT,1573,38,1
24373,1595,AODPVTKUSNBUT,1573,38,1
24374,1595,AAPAHW0MVIAMT,1573,37,0
24375,1595,A37MSCW15YYLEI,1573,30,0
24376,1595,A3FGE6CH66IMWM,1573,33,1
24377,1595,AK7YVYGMIF6T0,1573,1,0
24378,1595,A2XLKT8T3ZQM5G,1573,59,0
24379,1595,A1W6B93TS8A38R,1573,43,0
24380,1595,AJD52BBYND0MZ,1573,16,0
24381,1595,AJD52BBYND0MZ,1573,16,0
24382,1595,AJD52BBYND0MZ,1573,16,0
24383,1596,A3QA0A6GZ004EK,1574,18,1
24384,1596,AJD52BBYND0MZ,1574,16,1
24385,1596,A37MSCW15YYLEI,1574,30,0
24386,1596,AODPVTKUSNBUT,1574,38,1
24387,1596,AODPVTKUSNBUT,1574,38,1
24388,1596,AAPAHW0MVIAMT,1574,37,0
24389,1596,A37MSCW15YYLEI,1574,30,0
24390,1596,A3FGE6CH66IMWM,1574,33,1
24391,1596,AK7YVYGMIF6T0,1574,1,1
24392,1596,A2XLKT8T3ZQM5G,1574,59,0
24393,1596,A1W6B93TS8A38R,1574,43,0
24394,1596,AJD52BBYND0MZ,1574,16,1
24395,1596,AJD52BBYND0MZ,1574,16,0
24396,1596,AJD52BBYND0MZ,1574,16,1
24397,1597,AJD52BBYND0MZ,1575,16,0
24398,1597,AJD52BBYND0MZ,1575,16,0
24399,1597,AK7YVYGMIF6T0,1575,1,0
24400,1597,AODPVTKUSNBUT,1575,38,1
24401,1597,A34PHPOQ13G1OT,1575,8,1
24402,1597,AAPAHW0MVIAMT,1575,37,0
24403,1597,A37MSCW15YYLEI,1575,30,0
24404,1597,A3JNQEGYA16CSU,1575,52,0
24405,1597,A3FGE6CH66IMWM,1575,33,1
24406,1597,A2XLKT8T3ZQM5G,1575,59,0
24407,1597,A1W6B93TS8A38R,1575,43,0
24408,1597,AJD52BBYND0MZ,1575,16,0
24409,1597,AJD52BBYND0MZ,1575,16,0
24410,1597,AJD52BBYND0MZ,1575,16,0
24411,1598,AJD52BBYND0MZ,1576,16,0
24412,1598,AJD52BBYND0MZ,1576,16,0
24413,1598,AK7YVYGMIF6T0,1576,1,0
24414,1598,AODPVTKUSNBUT,1576,38,1
24415,1598,A34PHPOQ13G1OT,1576,8,1
24416,1598,AAPAHW0MVIAMT,1576,37,0
24417,1598,A37MSCW15YYLEI,1576,30,0
24418,1598,A3JNQEGYA16CSU,1576,52,0
24419,1598,A3FGE6CH66IMWM,1576,33,1
24420,1598,A2XLKT8T3ZQM5G,1576,59,0
24421,1598,A1W6B93TS8A38R,1576,43,0
24422,1598,AJD52BBYND0MZ,1576,16,0
24423,1598,AJD52BBYND0MZ,1576,16,0
24424,1599,AJD52BBYND0MZ,1577,16,0
24425,1599,AJD52BBYND0MZ,1577,16,0
24426,1599,AK7YVYGMIF6T0,1577,1,0
24427,1599,AODPVTKUSNBUT,1577,38,1
24428,1599,A34PHPOQ13G1OT,1577,8,1
24429,1599,AAPAHW0MVIAMT,1577,37,0
24430,1599,A37MSCW15YYLEI,1577,30,1
24431,1599,A3JNQEGYA16CSU,1577,52,0
24432,1599,A3FGE6CH66IMWM,1577,33,0
24433,1599,A1W6B93TS8A38R,1577,43,0
24434,1599,AJD52BBYND0MZ,1577,16,0
24435,1599,AJD52BBYND0MZ,1577,16,0
24436,1599,A1W6B93TS8A38R,1577,43,0
24437,1599,A20D18PYV3ANRS,1577,60,1
24438,1600,AJD52BBYND0MZ,1578,16,1
24439,1600,AJD52BBYND0MZ,1578,16,1
24440,1600,AK7YVYGMIF6T0,1578,1,1
24441,1600,AODPVTKUSNBUT,1578,38,1
24442,1600,A34PHPOQ13G1OT,1578,8,1
24443,1600,AAPAHW0MVIAMT,1578,37,1
24444,1600,A37MSCW15YYLEI,1578,30,0
24445,1600,A3JNQEGYA16CSU,1578,52,1
24446,1600,A3FGE6CH66IMWM,1578,33,1
24447,1600,A1W6B93TS8A38R,1578,43,0
24448,1600,AJD52BBYND0MZ,1578,16,1
24449,1600,AJD52BBYND0MZ,1578,16,1
24450,1600,A1W6B93TS8A38R,1578,43,1
24451,1600,A20D18PYV3ANRS,1578,60,1
24452,1601,AJD52BBYND0MZ,1579,16,1
24453,1601,AJD52BBYND0MZ,1579,16,1
24454,1601,AK7YVYGMIF6T0,1579,1,1
24455,1601,AODPVTKUSNBUT,1579,38,1
24456,1601,A34PHPOQ13G1OT,1579,8,1
